H0;G0;G3
0,031463304;0,022517998;0,030183253
0,031036818;0,022418535;0,029385073
0,030707271;0,021996005;0,028661566
0,030397212;0,021449333;0,027988008
0,030009452;0,020902411;0,027464296
0,029447299;0,020479881;0,027065205
0,028671779;0,020181742;0,026740789
0,027624926;0,019957888;0,026441596
0,02630674;0,019734283;0,026092205
0,024659008;0,019485751;0,02566814
0,022778422;0,019187611;0,025219351
0,020762416;0,018814688;0,024820011
0,018707437;0,018342551;0,024595492
0,016730158;0,017770702;0,024570767
0,014907786;0,017149495;0,024695389
0,013337507;0,016478432;0,024795287
0,012096774;0,015782441;0,024745338
0,011243801;0,015136306;0,02447087
0,010720375;0,014564706;0,024046805
0,010390828;0,014067392;0,023647715
0,010158222;0,013694718;0,023373247
0,009945102;0,013471113;0,023348273
0,009751222;0,013346722;0,023473144
0,009537855;0,013272187;0,023622741
0,009363462;0,013247259;0,023697664
0,009208309;0,013197653;0,023547818
0,009092129;0,013222581;0,023273599
0,009014429;0,013446185;0,022999131
0,009033916;0,01394325;0,022774612
0,009130855;0,014763383;0,022699689
0,009305249;0,015732834;0,022724663
0,009557342;0,016702037;0,022724663
0,009848162;0,017422955;0,022625015
0,010216435;0,017746023;0,022400496
0,010778588;0,01779563;0,022200951
0,011728501;0,017696167;0,022250899
0,013221327;0,01764656;0,022774612
0,015353759;0,017770702;0,023922183
0,017834978;0,018168553;0,025343973
0,020297203;0,018864295;0,026666115
0,022429636;0,019982816;0,027464296
0,023941701;0,021523867;0,027464296
0,024930341;0,023636519;0,027040231
0,025589434;0,026419984;0,026715814
0,026132347;0,029949296;0,027015257
0,026713987;0,034249134;0,028262476
0,02727614;0,038847111;0,030133305
0,027760593;0,043097342;0,03215398
0,028070899;0,046452656;0,033800289
0,028167839;0,048465844;0,034698367
0,028090386;0,04938544;0,034997559
0,027877019;0,0496589;0,034997559
0,0275862;0,049708507;0,034997559
0,02729538;0,049857577;0,035197104
0,027043533;0,050180644;0,035546496
0,026849653;0,050603175;0,035920611
0,02679144;0,051100489;0,03619508
0,026868893;0,051597554;0,036344676
0,027159713;0,051970228;0,03636965
0,027644413;0,052094619;0,036394625
0,028400446;0,051796231;0,036519247
0,029369845;0,050976098;0,03676874
0,030377725;0,049708507;0,037067933
0,031153245;0,048167456;0,037192805
0,031463304;0,046452656;0,036968285
0,031114518;0,044712928;0,036269753
0,030261545;0,043097342;0,035272027
0,029117752;0,041779895;0,034224353
0,027915746;0,040860299;0,03335125
0,026830167;0,040512553;0,032802563
0,02589974;0,040636695;0,032603018
0,025085494;0,041108832;0,032652717
0,024368188;0,041804823;0,032877237
0,023728335;0,042624955;0,033251353
0,023185668;0,043395481;0,033675417
0,022759182;0,044041865;0,034074757
0,022429636;0,044364933;0,034398924
0,022216269;0,044290398;0,034573495
0,022138816;0,043942402;0,034673392
0,022216269;0,043519872;0,034723091
0,022429636;0,043196805;0,034847963
0,022797909;0,043047486;0,035072482
0,023321335;0,042848809;0,035321976
0,024019155;0,042301888;0,035521521
0,024852888;0,041108832;0,035596195
0,02582204;0,039046036;0,035496547
0,026927107;0,036312178;0,035247053
0,028129113;0,033255003;0,034897912
0,029369845;0,030197828;0,03454852
0,030610331;0,027364507;0,034224353
0,031754124;0,024978645;0,033899937
0,032626584;0,023164132;0,033500846
0,033072557;0,022070539;0,033026833
0,033033584;0,021722544;0,032428198
0,032626584;0,021896542;0,031729915
0,032044944;0,022269465;0,030956459
0,031463304;0,022517998;0,030183253
0,031036818;0,022418535;0,029385073
0,030707271;0,021996005;0,028661566
0,030397212;0,021449333;0,027988008
0,030009452;0,020902411;0,027464296
0,029447299;0,020479881;0,027065205
0,028671779;0,020181742;0,026740789
0,027624926;0,019957888;0,026441596
0,02630674;0,019734283;0,026092205
0,024659008;0,019485751;0,02566814
0,022778422;0,019187611;0,025219351
0,020762416;0,018814688;0,024820011
0,018707437;0,018342551;0,024595492
0,016730158;0,017770702;0,024570767
0,014907786;0,017149495;0,024695389
0,013337507;0,016478432;0,024795287
0,012096774;0,015782441;0,024745338
0,011243801;0,015136306;0,02447087
0,010720375;0,014564706;0,024046805
0,010390828;0,014067392;0,023647715
0,010158222;0,013694718;0,023373247
0,009945102;0,013471113;0,023348273
0,009751222;0,013346722;0,023473144
0,009537855;0,013272187;0,023622741
0,009363462;0,013247259;0,023697664
0,009208309;0,013197653;0,023547818
0,009092129;0,013222581;0,023273599
0,009014429;0,013446185;0,022999131
0,009033916;0,01394325;0,022774612
0,009130855;0,014763383;0,022699689
0,009305249;0,015732834;0,022724663
0,009557342;0,016702037;0,022724663
0,009848162;0,017422955;0,022625015
0,010216435;0,017746023;0,022400496
0,010778588;0,01779563;0,022200951
0,011728501;0,017696167;0,022250899
0,013221327;0,01764656;0,022774612
0,015353759;0,017770702;0,023922183
0,017834978;0,018168553;0,025343973
0,020297203;0,018864295;0,026666115
0,022429636;0,019982816;0,027464296
0,023941701;0,021523867;0,027464296
0,024930341;0,023636519;0,027040231
0,025589434;0,026419984;0,026715814
0,026132347;0,029949296;0,027015257
0,026713987;0,034249134;0,028262476
0,02727614;0,038847111;0,030133305
0,027760593;0,043097342;0,03215398
0,028070899;0,046452656;0,033800289
0,028167839;0,048465844;0,034698367
0,028090386;0,04938544;0,034997559
0,027877019;0,0496589;0,034997559
0,0275862;0,049708507;0,034997559
0,02729538;0,049857577;0,035197104
0,027043533;0,050180644;0,035546496
0,026849653;0,050603175;0,035920611
0,02679144;0,051100489;0,03619508
0,026868893;0,051597554;0,036344676
0,027159713;0,051970228;0,03636965
0,027644413;0,052094619;0,036394625
0,028400446;0,051796231;0,036519247
0,029369845;0,050976098;0,03676874
0,030377725;0,049708507;0,037067933
0,031153245;0,048167456;0,037192805
0,031463304;0,046452656;0,036968285
0,031114518;0,044712928;0,036269753
0,030261545;0,043097342;0,035272027
0,029117752;0,041779895;0,034224353
0,027915746;0,040860299;0,03335125
0,026830167;0,040512553;0,032802563
0,02589974;0,040636695;0,032603018
0,025085494;0,041108832;0,032652717
0,024368188;0,041804823;0,032877237
0,023728335;0,042624955;0,033251353
0,023185668;0,043395481;0,033675417
0,022759182;0,044041865;0,034074757
0,022429636;0,044364933;0,034398924
0,022216269;0,044290398;0,034573495
0,022138816;0,043942402;0,034673392
0,022216269;0,043519872;0,034723091
0,022429636;0,043196805;0,034847963
0,022797909;0,043047486;0,035072482
0,023321335;0,042848809;0,035321976
0,024019155;0,042301888;0,035521521
0,024852888;0,041108832;0,035596195
0,02582204;0,039046036;0,035496547
0,026927107;0,036312178;0,035247053
0,028129113;0,033255003;0,034897912
0,029369845;0,030197828;0,03454852
0,030610331;0,027364507;0,034224353
0,031754124;0,024978645;0,033899937
0,032626584;0,023164132;0,033500846
0,033072557;0,022070539;0,033026833
0,033033584;0,021722544;0,032428198
0,032626584;0,021896542;0,031729915
0,032044944;0,022269465;0,030956459
0,031463304;0,022517998;0,030183253
0,031036818;0,022418535;0,029385073
0,030707271;0,021996005;0,028661566
0,030397212;0,021449333;0,027988008
0,030009452;0,020902411;0,027464296
0,029447299;0,020479881;0,027065205
0,028671779;0,020181742;0,026740789
0,027624926;0,019957888;0,026441596
0,02630674;0,019734283;0,026092205
0,024659008;0,019485751;0,02566814
0,022778422;0,019187611;0,025219351
0,020762416;0,018814688;0,024820011
0,018707437;0,018342551;0,024595492
0,016730158;0,017770702;0,024570767
0,014907786;0,017149495;0,024695389
0,013337507;0,016478432;0,024795287
0,012096774;0,015782441;0,024745338
0,011243801;0,015136306;0,02447087
0,010720375;0,014564706;0,024046805
0,010390828;0,014067392;0,023647715
0,010158222;0,013694718;0,023373247
0,009945102;0,013471113;0,023348273
0,009751222;0,013346722;0,023473144
0,009537855;0,013272187;0,023622741
0,009363462;0,013247259;0,023697664
0,009208309;0,013197653;0,023547818
0,009092129;0,013222581;0,023273599
0,009014429;0,013446185;0,022999131
0,009033916;0,01394325;0,022774612
0,009130855;0,014763383;0,022699689
0,009305249;0,015732834;0,022724663
0,009557342;0,016702037;0,022724663
0,009848162;0,017422955;0,022625015
0,010216435;0,017746023;0,022400496
0,010778588;0,01779563;0,022200951
0,011728501;0,017696167;0,022250899
0,013221327;0,01764656;0,022774612
0,015353759;0,017770702;0,023922183
0,017834978;0,018168553;0,025343973
0,020297203;0,018864295;0,026666115
0,022429636;0,019982816;0,027464296
0,023941701;0,021523867;0,027464296
0,024930341;0,023636519;0,027040231
0,025589434;0,026419984;0,026715814
0,026132347;0,029949296;0,027015257
0,026713987;0,034249134;0,028262476
0,02727614;0,038847111;0,030133305
0,027760593;0,043097342;0,03215398
0,028070899;0,046452656;0,033800289
0,028167839;0,048465844;0,034698367
0,028090386;0,04938544;0,034997559
0,027877019;0,0496589;0,034997559
0,0275862;0,049708507;0,034997559
0,02729538;0,049857577;0,035197104
0,027043533;0,050180644;0,035546496
0,026849653;0,050603175;0,035920611
0,02679144;0,051100489;0,03619508
0,026868893;0,051597554;0,036344676
0,027159713;0,051970228;0,03636965
0,027644413;0,052094619;0,036394625
0,028400446;0,051796231;0,036519247
0,029369845;0,050976098;0,03676874
0,030377725;0,049708507;0,037067933
0,031153245;0,048167456;0,037192805
0,031463304;0,046452656;0,036968285
0,031114518;0,044712928;0,036269753
0,030261545;0,043097342;0,035272027
0,029117752;0,041779895;0,034224353
0,027915746;0,040860299;0,03335125
0,026830167;0,040512553;0,032802563
0,02589974;0,040636695;0,032603018
0,025085494;0,041108832;0,032652717
0,024368188;0,041804823;0,032877237
0,023728335;0,042624955;0,033251353
0,023185668;0,043395481;0,033675417
0,022759182;0,044041865;0,034074757
0,022429636;0,044364933;0,034398924
0,022216269;0,044290398;0,034573495
0,022138816;0,043942402;0,034673392
0,022216269;0,043519872;0,034723091
0,022429636;0,043196805;0,034847963
0,022797909;0,043047486;0,035072482
0,023321335;0,042848809;0,035321976
0,024019155;0,042301888;0,035521521
0,024852888;0,041108832;0,035596195
0,02582204;0,039046036;0,035496547
0,026927107;0,036312178;0,035247053
0,028129113;0,033255003;0,034897912
0,029369845;0,030197828;0,03454852
0,030610331;0,027364507;0,034224353
0,031754124;0,024978645;0,033899937
0,032626584;0,023164132;0,033500846
0,033072557;0,022070539;0,033026833
0,033033584;0,021722544;0,032428198
0,032626584;0,021896542;0,031729915
0,032044944;0,022269465;0,030956459
0,031463304;0,022517998;0,030183253
0,031036818;0,022418535;0,029385073
0,030707271;0,021996005;0,028661566
0,030397212;0,021449333;0,027988008
0,030009452;0,020902411;0,027464296
0,029447299;0,020479881;0,027065205
0,028671779;0,020181742;0,026740789
0,027624926;0,019957888;0,026441596
0,02630674;0,019734283;0,026092205
0,024659008;0,019485751;0,02566814
0,022778422;0,019187611;0,025219351
0,020762416;0,018814688;0,024820011
0,018707437;0,018342551;0,024595492
0,017397638;0,018541227;0,024695389
0,016448218;0,01893883;0,024944883
0,015634712;0,019311753;0,025169402
0,014840199;0,019510679;0,025194377
0,013891026;0,01936136;0,024894934
0,01290288;0,018963758;0,024420921
0,011934221;0,018417086;0,023897209
0,011120468;0,017870164;0,023523093
0,010558561;0,017447634;0,02344817
0,010190535;0,017124567;0,023523093
0,009958175;0,016876034;0,023647715
0,009841748;0,016726965;0,023697664
0,009745055;0,016627502;0,023523093
0,009686842;0,016577895;0,023223651
0,009667602;0,016602574;0,022874509
0,009667602;0,016726965;0,022625015
0,009706329;0,016900962;0,022525118
0,009764295;0,017149495;0,022500144
0,009822508;0,017398027;0,022475419
0,009841748;0,01764656;0,022325573
0,009841748;0,017845486;0,022001406
0,009861235;0,017994555;0,021701963
0,009996902;0,018094018;0,02162729
0,010326202;0,018118697;0,02202638
0,010888108;0,018143625;0,022999131
0,011701614;0,01836723;0,024271325
0,012747974;0,019137755;0,025493569
0,014026693;0,020678807;0,026242051
0,015499046;0,023189061;0,026316724
0,017145791;0,026395305;0,026092205
0,018869991;0,029949296;0,026092205
0,020632916;0,033429001;0,02686566
0,022396089;0,03658539;0,02868654
0,024100801;0,039220034;0,031180979
0,025728307;0,041307758;0,033650692
0,027258873;0,042724418;0,035446598
0,028634286;0,043494944;0,036145131
0,029835552;0,043768404;0,035945586
0,030784725;0,043818011;0,035371675
0,031443571;0,043892546;0,034847963
0,031792358;0,044166007;0,034723091
0,031908537;0,044588537;0,034922886
0,031966751;0,045060674;0,035272027
0,032082931;0,045508132;0,035596195
0,032373504;0,0458312;0,035770765
0,032818984;0,046030126;0,035845688
0,033400377;0,046055054;0,035845688
0,03402025;0,04598027;0,035895637
0,034678849;0,045756665;0,036045233
0,035240756;0,045334135;0,036170105
0,035589542;0,044663072;0,036170105
0,035628269;0,043668942;0,035895637
0,035279482;0,042277209;0,035297002
0,034620883;0,040537232;0,03437395
0,033729677;0,03842458;0,033251353
0,03274153;0,035988862;0,031979159
0,031714904;0,033279931;0,030682241
0,030784725;0,030496217;0,029484721
0,029951732;0,027836894;0,028462021
0,029351099;0,025550245;0,027763488
0,028983072;0,023785589;0,027439321
0,028789439;0,022468142;0,027439321
0,028673012;0,021474011;0,027588918
0,028537592;0,020678807;0,027763488
0,028324473;0,019957888;0,027863386
0,028091866;0,019336681;0,027913334
0,027917473;0,018864295;0,027963283
0,027898233;0,018566155;0,028062931
0,028072626;0,018491621;0,028237502
0,028459893;0,018591083;0,028412072
0,029060526;0,01878976;0,028486995
0,029835552;0,019038292;0,028362373
0,030765485;0,019286825;0,027963283
0,031772871;0,019510679;0,02748927
0,032780257;0,019659749;0,027189827
0,03371019;0,019734283;0,027314699
0,03444649;0,019734283;0,027988008
0,034969669;0,019734283;0,028985983
0,035221516;0,01978389;0,029983708
0,035143816;0,019982816;0,030632292
0,034737063;0,020355739;0,030682241
0,034039736;0,020852805;0,030233202
0,033129044;0,021300014;0,029509695
0,032082931;0,021598402;0,028661566
0,031017331;0,02162333;0,027863386
0,030048672;0,021449333;0,027164853
0,029273645;0,021101337;0,026566218
0,028866892;0,020678807;0,026092205
0,028847406;0,02020642;0,025743063
0,028983072;0,019709355;0,025468595
0,028944346;0,019237218;0,025219351
0,028382439;0,018814688;0,024894934
0,02708448;0,018417086;0,024495844
0,025243854;0,01806909;0,024046805
0,023151628;0,017721095;0,023697664
0,021117369;0,017422955;0,023523093
0,019393417;0,017099639;0,023597766
0,017921064;0,016751893;0,023772337
0,016642345;0,016329362;0,023947158
0,015479806;0,015782441;0,023996856
0,01435624;0,015136306;0,023772337
0,01330988;0,014415387;0,023423196
0,012379947;0,013769253;0,02304908
0,011605168;0,013247259;0,022774612
0,011043261;0,012924192;0,022724663
0,010655748;0,012775122;0,02282456
0,010365175;0,012675659;0,022974157
0,010152055;0,012551518;0,023074054
0,009977662;0,012327664;0,02304908
0,009841995;0,012054203;0,022924208
0,009725815;0,011805671;0,022749637
0,009667602;0,011606994;0,022625015
0,009667602;0,011532459;0,022575067
0,009687089;0,011557138;0,022550092
0,009706329;0,011582066;0,022475419
0,009667602;0,011606994;0,022325573
0,009590149;0,011582066;0,022076079
0,009473969;0,011507531;0,021876534
0,009377029;0,011432997;0,022001406
0,009357789;0,01138314;0,022625015
0,009435242;0,011408069;0,023897209
0,009648362;0,011507531;0,025443621
0,010055115;0,011731136;0,026840686
0,010636261;0,012079131;0,027613892
0,011469501;0,012551518;0,027439321
0,012573827;0,013073262;0,026666115
0,014007453;0,013495792;0,025718089
0,015809352;0,013694718;0,025044531
0,017998518;0,013620183;0,024994832
0,020459016;0,013396329;0,025393922
0,023055182;0,013222581;0,025942608
0,025631861;0,013247259;0,026391647
0,028053633;0,013595255;0,026516269
0,030262285;0,014216711;0,026391647
0,032160877;0,014912452;0,026142153
0,03371093;0,015558837;0,025942608
0,034873469;0,016030974;0,02589266
0,035764676;0,016378969;0,025967583
0,036558942;0,01665243;0,02606723
0,037411421;0,016950569;0,026092205
0,038418808;0,017323493;0,026042506
0,03946492;0,017746023;0,025942608
0,040433827;0,018193232;0,025917634
0,041111913;0,018566155;0,026092205
0,041402486;0,018889223;0,026516269
0,041228093;0,019137755;0,027015257
0,040491793;0,019336681;0,027464296
0,039193834;0,019510679;0,027613892
0,037275755;0,019659749;0,027364398
0,035047616;0,019759211;0,026815712
0,032780997;0,019709355;0,026192102
0,030804705;0,019510679;0,025643166
0,029332352;0,019088149;0,025318999
0,028286239;0,018491621;0,025194377
0,02743376;0,017845486;0,025169402
0,02660052;0,017174174;0,025194377
0,025651347;0,016602574;0,025169402
0,024604988;0,016105509;0,025144428
0,023558875;0,015682978;0,025094479
0,022570729;0,015334983;0,025044531
0,021737736;0,015011915;0,025019556
0,021098376;0,014837918;0,024994832
0,020672136;0,014837918;0,025019556
0,020478503;0,01508645;0,025044531
0,020555956;0,015658299;0,025069505
0,02086577;0,016403897;0,025119454
0,021388949;0,017199102;0,025094479
0,022086522;0,017870164;0,025044531
0,022919515;0,01836723;0,024919909
0,023907661;0,018665618;0,02486996
0,025031228;0,018889223;0,024994832
0,026290707;0,019038292;0,025493569
0,02766612;0,01921229;0,026416621
0,029022292;0,019436144;0,027514244
0,030165345;0,019684677;0,028561918
0,030959858;0,019982816;0,029260201
0,031269671;0,020280955;0,029410047
0,031153491;0,020604272;0,029060656
0,030804705;0,020827877;0,028412072
0,030320498;0,020902411;0,027613892
0,029816805;0,020802948;0,026790737
